customer_id,meter_id,account_number,tariff_category,rate_plan_id,division,connection_date,contract_status,sanctioned_load_kw,security_deposit,avg_monthly_units,phone,email,meter_type,utility_type,scd_effective_start,scd_effective_end,scd_current_flag,record_version,created_at,last_updated
CUST004294,MTR004294,ACC97803339,Residential,RP004,Central,2017-10-30,Active,213.37,26835.46,362.15,+917599643379,customer4294@gmail.com,Smart Meter,Water,2022-12-09,2023-11-11,0,2,,2022-07-20 07:23:23
CUST004803,MTR004803,ACC24492279,Residential,RP004,South,2016-01-11,Active,210.09,47316.26,218.18,+917604551918,,AMI,0,2022-01-28,2022-08-11,0,3,2016-01-11 02:22:20,2023-04-04 13:10:40
CUST003350,MTR003350,ACC87621784,Industrial,RP004,South,2010-09-01,Active,367.72,19763.19,33704.46,+917697833998,customer3350@yahoo.com,Prepaid,Water,2022-06-04,2022-12-11,0,2,2010-09-01 18:04:09,2022-07-08 07:41:21
CUST000790,MTR000790,ACC44575946,Commercial,RP001,Central,2017-03-08,Disconnected,UNKNOWN,22132.74,946.63,+917456828556,customer790@gmail.com,AMR,gas,2023-10-28,9999-12-31,1,4,2017-03-08 10:56:31,
CUST003794,MTR003794,ACC37969810,Residential,RP006,South,2015-07-01,Active,348.59,20977.28,,,customer3794@gmail.com,Conventional,Electricity,2024-05-04,2024-10-23,0,4,2015-07-01 07:18:58,
CUST001511,MTR001511,ACC20553694,Industrial,RP002,,2020-07-22,Suspended,294.13,17581.44,12961.52,+919324991490,,Smart Meter,Water,2023-03-28,2024-04-26,0,2,2020-07-22 14:50:53,
CUST004614,MTR004614,ACC33356838,0,RP001,East,2017-09-05,Active,310.95,12605.48,186.21,+919820449795,customer4614@gmail.com,0,Electricity,2023-06-01,31/12/9999,1,1,2017-09-05 05:23:27,2024-01-08 09:54:08
CUST000336,MTR000336,ACC22807078,Residential,RP005,Central,2012-04-02,Active,58.09,45829.78,147.66,0,customer336@gmail.com,Smart Meter,Electricity,23/07/2024,9999-12-31,1,1,2012-04-02 02:52:44,2022-12-27 19:20:01
CUST004999,MTR004999,ACC67336301,Industrial,RP006,Central,2012-11-01,Active,281.13,23472.74,13300.34,+917326034799,customer4999@yahoo.com,Prepaid,Gas,2024-06-15,9999-12-31,1,3,2012-11-01 16:53:11,2022-05-02 02:06:56
CUST003648,MTR003648,ACC28560444,Commercial,RP005,North,2015-04-15,Active,133.65,42761.85,928.76,+918492023672,,Conventional,Electricity,2024-06-01,9999-12-31,1,2,,2024-04-13 09:54:01
CUST002836,MTR002836,ACC80443808,Residential,RP003,EAST,2011-09-25,Active,181.25,45092.25,185.48,+918508380565,customer2836@yahoo.com,Smart Meter,Gas,2023-05-28,2024-08-25,0,3,2011-09-25 03:48:11,2024-11-25 16:31:37
CUST004166,MTR004166,ACC52783721,Residential,RP005,,,Active,359.99,28801.31,165.41,+918581650598,customer4166@yahoo.com,Smart Meter,Electricity,2023-11-20,9999-12-31,1,4,2010-08-15 18:19:27,2022-08-12 22:05:54
CUST000095,MTR000095,ACC34820529,Residential,RP002,NORTH,2012-09-11,Active,428.04,25068.28,147.32,+918959816959,customer95@gmail.com,AMR,Gas,2024-08-17,9999-12-31,1,1,2012-09-11 04:39:49,2022-12-25 00:38:29
CUST001099,MTR001099,ACC89176402,Street Lighting,RP004,West,2021-05-05,Disconnected,408.01,10568.45,175.05,+917119429497,customer1099@gmail.com,ami,Water,2023-12-11,9999-12-31,1,4,2021-05-05 21:05:44,2024-02-18 01:03:11
CUST000565,MTR000565,ACC31357463,Residential,,West,2010-04-28,Suspended,232.0,9039.32,311.12,+918269610875,customer565@yahoo.com,Conventional,Gas,2024-06-04,2024-10-24,0,1,2010-04-28 15:59:23,2022-09-17 20:35:28
CUST001120,MTR001120,ACC55970123,Residential,RP006,West,2015-10-15,Active,182.42,43115.27,182.06,+918745618419,customer1120@gmail.com,Conventional,Electricity,2022-10-03,2023-06-25,0,2,2015-10-15 14:15:59,2022-07-19 16:36:44
CUST004035,MTR004035,ACC57839973,Residential,RP006,Central,2014-04-11,Active,0,46052.07,178.67,,customer4035@yahoo.com,AMI,Electricity,2023-09-10,2024-10-17,0,1,2014-04-11 12:01:00,2023-05-24 05:46:34
CUST004198,MTR004198,ACC37499230,Industrial,RP004,East,2013-05-23,Active,277.01,38477.14,43498.54,+917068119709,customer4198@gmail.com,Conventional,Electricity,2023-05-09,2023-09-21,0,1,2013-05-23 00:30:57,2022-07-17 18:09:49
CUST000724,MTR000724,ACC96207979,Commercial,RP004,East,2014-07-06,Active,338.86,5856.67,4898.16,+917434104051,customer724@yahoo.com,Smart Meter,Gas,2023-11-09,2024-12-23,0,4,2014-07-06 08:33:24,2024-01-21 07:59:51
CUST003848,MTR003848,ACC99308248,Residential,RP001,South,,Active,499.73,20711.65,198.1,+917511988024,customer3848@yahoo.com,Conventional,Water,2022-04-28,2022-10-06,0,2,,2022-12-17 00:21:52
CUST002785,MTR002785,ACC54460916,Commercial,RP006,West,2011-05-28,ACTIVE,302.69,19250.35,2611.71,+918700423957,customer2785@gmail.com,Smart Meter,Electricity,2023-05-11,2024-10-17,0,2,,2023-12-25 16:32:23
CUST000776,MTR000776,ACC98957882,Residential,RP006,South,,Active,289.93,8620.73,167.24,+917616158582,customer776@yahoo.com,Smart Meter,Gas,2024-02-08,9999-12-31,1,1,2019-06-15 14:42:18,2023-03-02 12:58:29
CUST004012,MTR004012,ACC72354353,Residential,RP005,East,2011-11-16,Active,254.68,34039.84,144.87,,customer4012@gmail.com,AMI,Gas,2024-04-22,31-12-9999,1,1,2011-11-16 17:04:44,2024-06-15 11:23:57
CUST001392,MTR001392,ACC10246526,Residential,RP001,North,2018-06-19,Suspended,96.62,30736.65,258.64,+919492832725,,Smart Meter,Gas,2022-09-20,2023-11-25,0,1,2018-06-19 21:31:21,2024-05-07 05:27:56
CUST004255,MTR004255,ACC81458186,Commercial,RP003,North,,Active,8.56,36582.42,4975.6,+918933430343,customer4255@gmail.com,Smart Meter,Electricity,2022-10-23,2024-02-18,0,2,2013-03-23 06:32:26,2024-01-31 20:39:31
CUST001943,MTR001943,ACC41283772,Industrial,RP002,South,2011-12-22,Active,140.37,27043.01,49435.03,+917862674372,customer1943@yahoo.com,AMI,Electricity,2022-09-15,2024-04-06,0,1,2011-12-22 16:12:30,
CUST002995,MTR002995,ACC76438017,Street Lighting,RP006,Central,2021-09-10,Active,119.83,18662.9,179.51,+919197200610,customer2995@yahoo.com,Conventional,Electricity,2022-05-03,2023-06-27,0,3,2021-09-10 23:27:32,2022-06-04 22:34:42
CUST002839,MTR002839,ACC10777785,Commercial,RP005,North,2016-06-14,Active,187.77,-,3756.28,+917068729485,customer2839@gmail.com,Smart Meter,Water,2024-02-18,9999-12-31,1,1,2016-06-14 19:20:21,2022-12-07 00:57:26
CUST002941,MTR002941,ACC95400194,,RP002,Central,2010-08-04,Active,225.65,2127.07,4827.54,,customer2941@gmail.com,Smart Meter,Electricity,2022-03-15,2023-03-13T00:00:00Z,0,1,2010-08-04 22:09:24,2024-04-10 15:53:14
CUST004478,MTR004478,ACC34963356,Industrial,RP004,Central,2010-02-24,Active,42.69,42230.75,44477.27,+919176680332,customer4478@gmail.com,Smart Meter,Gas,2023-04-21,2024-10-26,0,2,2010-02-24 16:25:16,2023-01-18 04:16:06
CUST000960,MTR000960,ACC49827042,Commercial,RP002,East,2015-02-13,Active,228.95,1657.95,2925.86,+917386225015,customer960@yahoo.com,Smart Meter,Electricity,2024-01-23,9999-12-31,1,3,2015-02-13 13:09:02,2022-03-28 05:26:29
CUST002016,MTR002016,ACC14003438,Industrial,RP003,South,2017-11-24,Active,423.51,14339.24,19804.62,+919000235301,customer2016@gmail.com,AMI,Electricity,2022-04-05,2022-08-19,0,3,2017-11-24 14:26:50,2022-08-13 06:29:06
CUST004572,,ACC16341315,UNKNOWN,RP005,CENTRAL,,Active,125.58,39714.37,605.09,+918838645897,customer4572@gmail.com,Conventional,Electricity,2022-09-15,2023-11-01,0,1,2012-02-02 23:42:15,2022-07-07 14:56:00
CUST004724,MTR004724,ACC83076329,Residential,RP005,North,2011-12-01,Suspended,41.57,24775.89,184.71,+919225845246,customer4724@gmail.com,Smart Meter,Water,2022-07-23,2023-05-31,0,4,2011-12-01 03:55:19,2023-04-05 02:37:37
CUST003825,MTR003825,ACC45844693,Commercial,RP005,South,2014-06-28,,406.14,6351.24,1204.44,+919967613498,customer3825@gmail.com,Smart Meter,Electricity,2024-05-04,UNKNOWN,0,4,2014-06-28 23:45:12,2023-07-24 04:05:10
CUST002012,MTR002012,ACC25369236,Commercial,RP001,East,2021-12-04,Active,262.1,1630.2,4377.38,+917130046479,customer2012@yahoo.com,Smart Meter,Electricity,2022-03-26,2022-08-20,0,3,2021-12-04 11:46:07,2022-06-27 04:46:33
CUST002928,MTR002928,ACC67144505,Commercial,RP003,West,2014-09-25,Pending,73.29,13747.24,3981.72,+918489611623,customer2928@gmail.com,Conventional,Electricity,12-12-2023,2024-05-17,0,3,2014-09-25 18:44:01,2023-06-05 22:50:17
CUST001589,MTR001589,ACC61754319,Residential,RP001,East,2017-04-05,Active,417.27,23634.65,328.03,+917515503681,customer1589@gmail.com,Prepaid,Electricity,2023-06-16,2024-09-24,0,1,2017-04-05 11:51:27,2023-03-20 19:50:06
CUST001072,MTR001072,ACC72854751,Commercial,RP002,Central,2013-03-01,Active,414.96,19608.31,1536.84,+918411426099,customer1072@yahoo.com,AMR,Water,2022-07-13,2023-12-21,0,4,2013-03-01 15:09:41,
CUST000806,MTR000806,ACC58175507,Residential,RP005,West,,Active,56.38,36762.4,218.65,+918385672535,customer806@gmail.com,Prepaid,Electricity,2023-08-25,2024-06-28,0,4,2013-02-02 02:09:53,2023-04-02 00:45:48
CUST000570,MTR000570,ACC85811337,Residential,RP001,Central,,Suspended,344.03,38178.06,247.89,+919937854653,customer570@yahoo.com,Smart Meter,Electricity,2024-04-28,9999-12-31,1,3,2010-07-15 16:01:24,2024-02-24 22:08:56
CUST004307,MTR004307,ACC22149643,Residential,RP006,East,2014-02-19,Active,343.26,24195.74,291.0,+919108809393,customer4307@yahoo.com,Smart Meter,Gas,2024-10-20,9999-12-31,1,3,2014-02-19 11:44:38,2023-12-07 06:59:37
CUST000490,MTR000490,ACC90099266,Residential,RP003,Central,,Active,491.09,44141.45,310.11,+919585797119,customer490@yahoo.com,,Electricity,2023-03-19,2024-01-31,0,1,,2024-07-13 17:34:24
CUST002882,MTR002882,ACC64360961,Residential,RP002,East,2014-01-03,Active,160.74,33121.69,281.6,+919763018038,customer2882@gmail.com,Smart Meter,Gas,2022-03-07,2023-06-11,0,3,2014-01-03 05:17:58,2024-08-11 20:59:39
CUST004865,MTR004865,ACC43036605,Residential,RP001,North,2015-01-18,Active,111.57,5385.91,256.01,+918541517032,customer4865@gmail.com,Smart Meter,Electricity,2023-01-24,2024-07-21,0,3,2015-01-18 00:16:18,2023-10-17 14:50:28
CUST001452,,ACC56459117,Commercial,RP001,UNKNOWN,2015-07-06,Active,18.78,11344.49,2216.61,+919026596685,customer1452@yahoo.com,amr,Electricity,2023-06-23,2024-12-13,0,4,2015-07-06 01:21:06,
CUST002886,MTR002886,ACC85457110,Residential,-,South,2014-01-14,Active,420.24,28683.22,258.26,+919224215696,customer2886@yahoo.com,Smart Meter,Electricity,2024-09-12,9999-12-31,1,3,,2022-11-26 22:27:47
CUST001529,MTR001529,ACC63680685,0,RP001,East,2016-08-16,Active,202.14,25290.68,,+917953001119,customer1529@gmail.com,Conventional,Electricity,2023-10-05,2024-05-29,0,3,2016-08-16 04:14:17,
CUST003407,MTR003407,ACC54936852,UNKNOWN,RP003,North,2010-06-05,Active,401.61,41323.67,214.77,+918653080819,customer3407@yahoo.com,Conventional,Electricity,2023-06-17,2024-08-29,0,2,2010-06-05 15:42:27,2023-03-11 20:26:22
CUST000720,MTR000720,,Residential,RP003,,2016-10-14,Disconnected,25.77,-,170.64,+919577772255,0,Conventional,Electricity,2024-02-10,9999-12-31,1,4,2016-10-14 13:09:02,2022-11-15 16:04:32
CUST001700,MTR001700,ACC58020614,Industrial,RP001,West,2010-08-12,Active,64.33,40164.98,40883.06,+917702231299,customer1700@gmail.com,Smart Meter,Gas,2023-05-25,2024-11-07,0,4,2010-08-12 02:05:06,2022-09-04 09:40:41
CUST000866,MTR000866,ACC13252494,,RP002,North,2018-01-01,Active,,13529.4,368.03,-,UNKNOWN,Conventional,0,1695859200,2024-09-18,0,1,2018-01-01 02:10:56,2023-08-06 02:47:17
CUST003148,MTR003148,ACC31699778,Agricultural,RP002,South,2016-10-29,Active,40.92,29970.1,1868.48,+917471279436,0,AMR,Gas,2024-05-22,2024-10-19,0,4,2016-10-29 00:24:54,2022-09-14 22:29:35
CUST003516,MTR003516,ACC58385946,INDUSTRIAL,RP003,East,2011-05-13,Active,421.86,39013.42,38258.92,+918258903500,,AMR,Water,2024-06-29,9999-12-31,1,4,2011-05-13 10:34:29,2023-07-06 05:17:03
CUST002711,MTR002711,ACC92832284,Residential,RP003,East,2018-09-28,Active,0,33376.2,219.34,+919688992702,,Ami,Electricity,2024-06-04,9999-12-31,1,1,2018-09-28 01:02:52,2024-08-12 08:58:50
CUST001546,MTR001546,ACC24996166,Residential,RP001,East,,active,236.18,21241.36,158.38,+919054720698,customer1546@yahoo.com,-,Electricity,2024-08-13,9999-12-31T00:00:00Z,1,3,2012-12-27 14:54:26,2022-02-12 05:59:46
CUST000262,MTR000262,ACC14148664,Residential,RP005,East,2016-09-19,Pending,,17246.68,166.49,+918999112174,customer262@gmail.com,AMR,Gas,2024-08-03,9999-12-31,1,4,2016-09-19 12:29:19,
CUST000877,MTR000877,ACC92467164,Residential,RP001,South,2013-12-23,Pending,297.48,1681.5,332.02,+917692818732,customer877@yahoo.com,,Gas,2023-07-31,2024-09-01,0,1,2013-12-23 03:31:09,2022-10-01 17:05:14
CUST004822,MTR004822,ACC95240074,Residential,RP004,East,2020-03-29,Active,53.98,14778.25,121.04,+917615685765,customer4822@gmail.com,Prepaid,Electricity,2023-08-27,1724803200,0,4,2020-03-29 13:45:41,2024-03-26 04:43:29
CUST004625,MTR004625,ACC98865006,Commercial,RP003,East,2015-03-18,Active,485.99,26616.33,628.22,+919855799503,customer4625@gmail.com,Conventional,Electricity,2023-04-12,2024-07-19,0,3,2015-03-18 23:08:50,
CUST004918,MTR004918,ACC32674552,Industrial,RP001,East,2010-03-16,Disconnected,273.93,27105.24,36968.76,+917185838633,customer4918@gmail.com,Smart Meter,Gas,2024-07-19,,1,4,2010-03-16 09:20:59,2024-05-15 02:04:41
CUST003186,MTR003186,ACC53323594,Residential,RP004,East,2012-11-22,Active,291.79,11019.54,311.5,+917719891540,customer3186@gmail.com,smart meter,Gas,2023-12-16,9999-12-31,1,3,2012-11-22 02:09:57,2024-09-18 10:46:37
CUST003838,MTR003838,ACC63123955,Residential,RP004,East,2018-10-18,Pending,226.55,27752.98,384.75,+919058102097,customer3838@gmail.com,Conventional,Electricity,2023-10-24,2024-04-09,0,1,2018-10-18 23:02:39,2024-09-12 14:37:22
CUST002453,MTR002453,ACC54702307,residential,RP003,South,2014-01-15,Active,,8092.46,105.44,+918396311369,,Smart Meter,Electricity,2023-04-24,2024-12-05,0,2,,
CUST000891,MTR000891,ACC65617392,Residential,RP002,West,2014-02-08,Active,58.12,20374.33,365.54,+919372285961,,Smart Meter,Electricity,2022-08-01,2023-04-09,0,3,2014-02-08 17:21:02,2022-01-10 18:01:26
CUST003580,MTR003580,ACC80407811,Residential,RP004,South,2012-09-16,Active,497.3,22345.9,333.8,+918291920420,customer3580@gmail.com,Smart Meter,Electricity,2023-03-01,2023-08-04,0,2,2012-09-16 09:29:29,2022-10-13 21:18:12
CUST002681,MTR002681,ACC23223835,Commercial,RP001,Central,2021-10-09,Active,137.79,-,4244.88,+919060342242,customer2681@gmail.com,AMI,Electricity,2022-10-20,2023-05-17,0,1,2021-10-09 02:14:14,2022-05-30 13:13:17
CUST001096,MTR001096,ACC21972462,Residential,RP004,West,2010-08-13,Active,82.76,23043.37,256.53,+919535308781,,AMI,Gas,09/03/2022,2023-03-27,0,4,2010-08-13 11:55:42,2024-09-15 09:33:39
CUST000136,MTR000136,ACC52787749,Agricultural,RP005,North,2011-04-21,Active,80.96,3917.02,UNKNOWN,+917901563893,customer136@yahoo.com,AMR,Electricity,2023-08-01,2024-09-28,0,4,2011-04-21 13:33:46,2023-06-19 00:04:27
CUST004378,MTR004378,ACC54789800,Residential,RP001,,2017-12-29,Active,242.47,4654.2,313.91,+917433440668,customer4378@gmail.com,AMR,Water,2022-03-16,2023-09-23,0,4,2017-12-29 13:37:10,2022-05-16 08:03:00
CUST002063,MTR002063,ACC18951712,Residential,RP001,South,2010-06-24,Active,71.56,20089.83,128.5,+917227896619,customer2063@gmail.com,Smart Meter,Gas,2024-06-02,9999-12-31,1,4,2010-06-24 08:45:53,2023-12-27 03:53:16
CUST001868,MTR001868,ACC19325728,Commercial,RP006,UNKNOWN,2016-09-29,Active,48.63,36004.65,2841.61,+918024962351,customer1868@gmail.com,Conventional,Water,2023-04-16,2023-11-24,0,1,2016-09-29 18:25:11,2023-12-13 06:41:50
CUST001586,MTR001586,ACC97511094,Residential,RP005,West,2020-06-06,Active,159.29,44133.94,301.67,+919924156710,customer1586@gmail.com,Smart Meter,Electricity,2023-09-14,2024-02-13,0,2,2020-06-06 04:49:15,
CUST000235,MTR000235,ACC96587988,Residential,RP005,East,2011-08-05,Active,46.71,1410.81,396.06,0,customer235@yahoo.com,Prepaid,Water,2023-08-12,2024-11-30,0,3,2011-08-05 19:25:54,2024-12-04 17:23:26
CUST003507,MTR003507,ACC45997360,Commercial,RP003,Central,2010-07-10,,20.07,13781.11,2693.61,,customer3507@gmail.com,UNKNOWN,Electricity,2022-02-11,2023-05-08,0,3,2010-07-10 17:10:26,
CUST002988,MTR002988,ACC78086579,Commercial,UNKNOWN,South,2021-02-15,Active,61.74,9886.0,1267.75,+917674795829,customer2988@yahoo.com,Prepaid,Water,2023-11-23,2024-07-29,0,3,2021-02-15 09:35:22,2023-05-10 15:22:12
CUST001574,MTR001574,ACC95392069,Commercial,RP006,North,2021-10-02,Active,251.69,14041.72,2449.3,+918202707440,0,UNKNOWN,Electricity,2024-05-15,9999-12-31,1,4,2021-10-02 03:23:05,
CUST002329,MTR002329,ACC33725047,Residential,RP005,Central,2017-06-25,Active,452.23,1856.09,148.34,-,customer2329@yahoo.com,Smart Meter,Electricity,2023-06-30,2024-09-30,0,3,2017-06-25 03:37:04,2023-12-14 20:11:04
CUST002746,MTR002746,ACC54625149,Commercial,RP004,West,2017-03-14,Suspended,181.06,1104.66,4603.4,+918285927428,customer2746@gmail.com,Conventional,Electricity,2022-11-30,2024-05-05,0,4,2017-03-14 11:41:18,2022-09-27 00:33:49
CUST000618,MTR000618,ACC17299826,Residential,RP004,Central,2019-11-29,Active,5.8,20181.13,196.54,+917600881425,customer618@yahoo.com,Smart Meter,Electricity,2024-04-25,2024-09-20,0,4,2019-11-29 15:18:18,2023-08-19 03:04:56
CUST002469,MTR002469,,residential,RP001,Central,2013-05-30,Pending,99999,36188.29,217.77,+917191786271,customer2469@gmail.com,Prepaid,electricity,2023-02-20,2023-11-27,0,4,2013-05-30 17:39:58,2023-08-03 09:52:29
CUST003505,MTR003505,ACC16448109,Commercial,RP006,Central,,Active,23.89,18082.8,4635.6,+918176827550,customer3505@gmail.com,AMR,Electricity,2022-12-02,2023-12-02,0,2,2011-09-16 05:26:45,
CUST000888,MTR000888,ACC89422128,Residential,RP006,South,2012-07-08,Disconnected,490.94,18316.54,389.55,+918916065910,customer888@gmail.com,Smart Meter,Water,2024-09-16,9999-12-31,1,1,2012-07-08 01:16:55,2024-05-11 18:08:01
CUST001453,MTR001453,ACC38786709,Residential,RP001,Central,2012-06-23,Active,39.27,37960.25,170.83,+917789405729,customer1453@gmail.com,AMI,Electricity,10/11/2022,2023-06-15,0,4,2012-06-23 07:25:21,2022-02-09 03:31:49
CUST002305,MTR002305,,Residential,RP005,North,2016-11-11,Active,,24826.31,247.08,+918286361322,customer2305@gmail.com,AMR,Electricity,2023-01-20,2023-06-21,0,2,2016-11-11 00:26:31,
CUST004066,MTR004066,ACC98806079,Residential,RP005,South,2019-11-23,Suspended,143.89,1157.72,267.7,+919166178384,customer4066@yahoo.com,Smart Meter,Electricity,2023-01-26,2024-04-15,0,2,2019-11-23 15:42:46,2023-09-22 15:07:05
CUST004680,MTR004680,ACC21983654,Residential,RP001,South,2019-04-10,Active,209.17,36645.01,199.95,+919219991635,customer4680@yahoo.com,Conventional,Gas,2023-07-19,2024-09-02,0,2,2019-04-10 06:22:51,
CUST002591,MTR002591,ACC57922588,Industrial,RP002,Central,2010-04-07,Active,397.05,11015.03,15045.36,+919525372550,customer2591@yahoo.com,Smart Meter,Electricity,2023-05-13,2024-05-12,0,2,2010-04-07 19:41:28,2023-05-30 10:48:22
CUST000085,MTR000085,ACC76391287,Residential,RP005,North,2019-12-02,Active,149.8,24513.06,143.5,+919581810148,customer85@gmail.com,Conventional,Electricity,2022-09-19,14-08-2023,0,3,2019-12-02 02:43:41,
CUST003138,MTR003138,ACC60013246,Commercial,RP006,North,2017-09-21,Suspended,,16683.7,,+918239266755,customer3138@yahoo.com,AMR,Gas,2023-12-22,9999-12-31,1,2,2017-09-21 16:31:20,2022-11-25 20:18:16
CUST001194,MTR001194,ACC77498950,Residential,RP001,,2015-08-24,Active,295.67,,155.12,+918238308186,customer1194@yahoo.com,AMI,Water,2022-07-17,2022-10-24,0,3,2015-08-24 14:18:43,2022-03-04 08:03:36
CUST004584,MTR004584,ACC19321871,RESIDENTIAL,RP003,West,2019-04-26,Active,25.89,33077.67,388.79,+918034696881,customer4584@gmail.com,,Electricity,2023-02-28,2023-09-12,0,3,2019-04-26 13:32:17,
CUST001433,MTR001433,ACC71362649,Agricultural,RP003,Central,2021-01-31,Active,49.19,30660.57,1340.28,+918969099377,customer1433@yahoo.com,Conventional,Gas,2022-08-12,0,0,4,,2023-07-29 14:36:19
CUST001298,MTR001298,ACC26586577,Residential,RP003,North,2020-05-01,Active,295.1,27374.75,310.87,+919534008835,,AMI,Electricity,2023-11-01,2024-10-04,0,2,2020-05-01 02:06:03,2024-10-07 10:12:11
CUST002777,MTR002777,ACC73144894,Agricultural,RP002,Central,2010-07-22,Active,215.98,11463.4,403.64,UNKNOWN,customer2777@gmail.com,CONVENTIONAL,ELECTRICITY,2023-03-06,2024-10-07,0,3,2010-07-22 20:20:44,2023-05-31 01:08:53
CUST002803,MTR002803,ACC43712407,Commercial,RP004,West,2017-05-19,Disconnected,121.68,31804.29,649.41,+918445748541,customer2803@gmail.com,Smart Meter,Electricity,2023-01-28,2023-06-29,0,2,2017-05-19 11:38:46,2024-01-19 02:59:07
CUST002021,MTR002021,ACC59268261,Residential,RP001,South,2019-06-19,Disconnected,350.25,13942.41,379.94,,0,AMI,,2024-07-27,9999-12-31,1,2,,2022-01-21 08:31:50
CUST002407,MTR002407,ACC89480990,Residential,RP002,North,2018-03-20,Active,414.78,39928.46,322.15,+918195369979,customer2407@yahoo.com,Prepaid,Gas,2022-09-13,2023-11-15,0,4,2018-03-20 23:23:59,2022-01-09 16:39:11
CUST003221,MTR003221,ACC10764715,Agricultural,RP006,East,2021-08-22,Active,491.26,29942.17,1349.81,+918136463427,customer3221@gmail.com,Conventional,Electricity,2023-05-15T00:00:00Z,2024-05-19,0,1,,2024-11-17 07:44:53
CUST002541,MTR002541,ACC33804060,Commercial,RP001,,2016-04-03,Active,337.86,43287.48,UNKNOWN,+919496769719,UNKNOWN,Conventional,Electricity,2022-06-17,2023-10-01,0,1,2016-04-03 15:32:13,2022-10-24 21:15:27
CUST004715,MTR004715,ACC34937744,Residential,RP005,Central,2017-06-21,Active,365.01,8932.89,176.9,+918674713340,customer4715@yahoo.com,Conventional,Electricity,2023-07-10,2024-01-31,0,4,2017-06-21 20:47:41,2024-02-03 21:53:33
